beneficiary_id,ration_card_id,head_of_household,household_size,scheme_type,entitlement_kg,rice_entitlement_kg,wheat_entitlement_kg,current_fps_id,district,taluk,latitude,longitude,registered_mobile,status,created_at
BEN-006147,RC2025106146,Jeremiah Devan,5,PHH,25,14,11,FPS-0350,BENGALURU_URBAN,BEN-Taluk-1,12.93064,77.630641,9000067562,ACTIVE,2023-12-02
BEN-006148,RC2023106147,Hemani Baral,1,PHH,5,3,2,FPS-0360,MANDYA,MAN-Taluk-2,12.875842,76.941721,9000068559,MIGRATED,2022-03-24
BEN-006149,RC2024106148,Vamakshi Sengupta,3,PHH,15,9,6,FPS-0339,MYSURU,MYS-Taluk-2,12.444882,76.806071,9000069556,ACTIVE,2024-01-07
BEN-006150,RC2025106149,Aarav Sama,3,PHH,15,8,7,FPS-0080,HASSAN,HAS-Taluk-4,13.274691,76.296686,9000070553,ACTIVE,2023-06-18
BEN-006151,RC2023106150,Nakul Anne,3,PHH,15,8,7,FPS-0002,MYSURU,MYS-Taluk-4,12.151109,76.455969,9000071550,ACTIVE,2022-08-21
BEN-006152,RC2024106151,Azad Palla,2,PHH,10,6,4,FPS-0164,MYSURU,MYS-Taluk-4,12.502691,76.786295,9000072547,ACTIVE,2024-06-18
BEN-006153,RC2025106152,Akshay Warrior,5,AAY,35,20,15,FPS-0372,MANDYA,MAN-Taluk-2,12.399825,76.471524,9000073544,ACTIVE,2022-09-19
BEN-006154,RC2023106153,Madhav Iyengar,2,PHH,10,6,4,FPS-0126,BENGALURU_URBAN,BEN-Taluk-3,13.120525,77.597948,9000074541,ACTIVE,2022-04-10
BEN-006155,RC2024106154,Chavvi Kaur,3,PHH,15,8,7,FPS-0533,MYSURU,MYS-Taluk-1,12.747847,76.32258,9000075538,ACTIVE,2023-04-04
BEN-006156,RC2025106155,Tanveer Batra,4,PHH,20,11,9,FPS-0458,MYSURU,MYS-Taluk-1,12.508663,76.287191,9000076535,ACTIVE,2024-01-07
BEN-006157,RC2023106156,Damyanti Wali,4,PHH,20,13,7,FPS-0269,BENGALURU_URBAN,BEN-Taluk-3,12.797212,77.665325,9000077532,MIGRATED,2023-11-26
BEN-006158,RC2024106157,Abeer Buch,4,PHH,20,13,7,FPS-0475,BENGALURU_URBAN,BEN-Taluk-2,12.936825,77.64991,9000078529,ACTIVE,2023-05-24
BEN-006159,RC2025106158,Reva Manda,5,AAY,35,22,13,FPS-0526,BENGALURU_URBAN,BEN-Taluk-2,13.201104,77.908844,9000079526,MIGRATED,2024-05-26
BEN-006160,RC2023106159,Urmi Raman,3,PHH,15,9,6,FPS-0054,MANDYA,MAN-Taluk-4,12.596831,76.68664,9000080523,ACTIVE,2022-11-13
BEN-006161,RC2024106160,Aarna Tandon,1,PHH,5,3,2,FPS-0424,SHIVAMOGGA,SHI-Taluk-3,13.807337,75.779396,9000081520,MIGRATED,2022-10-26
BEN-006162,RC2025106161,Lekha Shanker,3,PHH,15,9,6,FPS-0174,SHIVAMOGGA,SHI-Taluk-1,13.533144,75.796712,9000082517,ACTIVE,2022-06-15
BEN-006163,RC2023106162,Geetika Sanghvi,4,PHH,20,12,8,FPS-0099,SHIVAMOGGA,SHI-Taluk-2,13.553747,75.8622,9000083514,ACTIVE,2022-04-15
BEN-006164,RC2024106163,Anirudh Chaudhry,5,PHH,25,16,9,FPS-0235,MANDYA,MAN-Taluk-4,12.649586,77.138884,9000084511,ACTIVE,2023-06-15
BEN-006165,RC2025106164,Maya Bedi,4,PHH,20,12,8,FPS-0145,MYSURU,MYS-Taluk-4,12.278114,76.44109,9000085508,ACTIVE,2024-02-20
BEN-006166,RC2023106165,Ridhi Ranganathan,3,PHH,15,9,6,FPS-0361,HASSAN,HAS-Taluk-3,12.598772,76.189106,9000086505,ACTIVE,2022-06-21
BEN-006167,RC2024106166,Siddharth Kalita,3,PHH,15,9,6,FPS-0162,SHIVAMOGGA,SHI-Taluk-4,13.826422,75.530422,9000087502,MIGRATED,2022-11-06
BEN-006168,RC2025106167,Aishani Panchal,5,AAY,35,21,14,FPS-0067,HASSAN,HAS-Taluk-1,12.997815,75.751316,9000088499,MIGRATED,2022-11-21
BEN-006169,RC2023106168,Nathan Goyal,7,AAY,35,22,13,FPS-0415,TUMAKURU,TUM-Taluk-2,13.447962,76.883225,9000089496,ACTIVE,2023-03-16
BEN-006170,RC2024106169,Chameli Khatri,4,AAY,35,20,15,FPS-0281,SHIVAMOGGA,SHI-Taluk-4,13.865193,75.33378,9000050493,ACTIVE,2023-12-16
BEN-006171,RC2025106170,Faqid Doshi,2,PHH,10,6,4,FPS-0111,HASSAN,HAS-Taluk-3,12.756773,76.011776,9000051490,ACTIVE,2024-01-10
BEN-006172,RC2023106171,Mitesh Agate,4,PHH,20,12,8,FPS-0144,BENGALURU_URBAN,BEN-Taluk-2,13.058453,77.916015,9000052487,MIGRATED,2022-02-09
BEN-006173,RC2024106172,Prisha Dixit,5,PHH,25,14,11,FPS-0365,TUMAKURU,TUM-Taluk-4,13.52184,76.964515,9000053484,MIGRATED,2022-10-02
BEN-006174,RC2025106173,Anusha Memon,2,PHH,10,6,4,FPS-0573,HASSAN,HAS-Taluk-4,12.724284,76.223637,9000054481,MIGRATED,2024-01-08
BEN-006175,RC2023106174,Ekanta Ratti,5,AAY,35,21,14,FPS-0523,HASSAN,HAS-Taluk-2,12.9096,75.960203,9000055478,ACTIVE,2024-03-09
BEN-006176,RC2024106175,Idika Zacharia,5,PHH,25,15,10,FPS-0457,BENGALURU_URBAN,BEN-Taluk-2,12.822125,77.549939,9000056475,ACTIVE,2024-04-01
BEN-006177,RC2025106176,Nikita Kala,2,PHH,10,6,4,FPS-0544,BENGALURU_URBAN,BEN-Taluk-4,13.034147,77.735985,9000057472,ACTIVE,2024-05-05
BEN-006178,RC2023106177,Yutika Kara,2,PHH,10,6,4,FPS-0301,BENGALURU_URBAN,BEN-Taluk-2,13.27282,77.786439,9000058469,MIGRATED,2023-08-01
BEN-006179,RC2024106178,Harish Natt,2,PHH,10,6,4,FPS-0164,MYSURU,MYS-Taluk-4,12.477292,76.775567,9000059466,ACTIVE,2023-06-09
BEN-006180,RC2025106179,Panini Yohannan,4,PHH,20,12,8,FPS-0378,TUMAKURU,TUM-Taluk-4,13.369177,76.945783,9000060463,ACTIVE,2023-02-01
BEN-006181,RC2023106180,Hamsini Agarwal,3,PHH,15,9,6,FPS-0330,HASSAN,HAS-Taluk-4,13.392445,76.178426,9000061460,MIGRATED,2023-09-03
BEN-006182,RC2024106181,Lopa Narayan,5,PHH,25,16,9,FPS-0292,HASSAN,HAS-Taluk-1,13.085641,75.87777,9000062457,ACTIVE,2023-09-12
BEN-006183,RC2025106182,Bhavani Behl,3,PHH,15,8,7,FPS-0393,SHIVAMOGGA,SHI-Taluk-4,13.713201,75.66799,9000063454,ACTIVE,2022-05-31
BEN-006184,RC2023106183,Pavani Bhagat,4,PHH,20,11,9,FPS-0249,SHIVAMOGGA,SHI-Taluk-4,13.705275,75.662344,9000064451,ACTIVE,2023-01-31
BEN-006185,RC2024106184,Girish Tara,2,PHH,10,6,4,FPS-0537,SHIVAMOGGA,SHI-Taluk-4,13.789787,75.748317,9000065448,MIGRATED,2023-03-07
BEN-006186,RC2025106185,Janaki Lad,5,PHH,25,14,11,FPS-0045,MYSURU,MYS-Taluk-2,12.218312,76.452066,9000066445,ACTIVE,2023-02-10
BEN-006187,RC2023106186,Geetika Sunder,3,AAY,35,22,13,FPS-0034,TUMAKURU,TUM-Taluk-3,13.680057,77.112258,9000067442,ACTIVE,2022-06-12
BEN-006188,RC2024106187,Bakhshi Chhabra,5,PHH,25,15,10,FPS-0377,MYSURU,MYS-Taluk-3,12.170585,76.687844,9000068439,MIGRATED,2023-05-29
BEN-006189,RC2025106188,Dipta Hora,3,PHH,15,9,6,FPS-0098,HASSAN,HAS-Taluk-2,13.013465,75.942026,9000069436,ACTIVE,2022-07-12
BEN-006190,RC2023106189,Ganga Parmer,5,PHH,25,14,11,FPS-0054,MANDYA,MAN-Taluk-4,12.57303,76.688966,9000070433,MIGRATED,2022-06-26
BEN-006191,RC2024106190,Ganga Ganesan,6,PHH,30,18,12,FPS-0076,BENGALURU_URBAN,BEN-Taluk-1,13.459915,77.715323,9000071430,MIGRATED,2023-04-23
BEN-006192,RC2025106191,Nandini Handa,4,PHH,20,13,7,FPS-0155,HASSAN,HAS-Taluk-3,13.319631,76.365507,9000072427,ACTIVE,2024-04-02
BEN-006193,RC2023106192,Balvan Din,4,AAY,35,22,13,FPS-0272,MANDYA,MAN-Taluk-4,12.310303,76.507348,9000073424,MIGRATED,2022-08-18
BEN-006194,RC2024106193,Jagat Keer,5,PHH,25,15,10,FPS-0167,HASSAN,HAS-Taluk-1,13.034202,75.919112,9000074421,ACTIVE,2022-07-18
BEN-006195,RC2025106194,Oeshi Natt,4,PHH,20,11,9,FPS-0577,MYSURU,MYS-Taluk-1,12.04535,76.741348,9000075418,ACTIVE,2022-08-08
BEN-006196,RC2023106195,Rajeshri Talwar,4,PHH,20,13,7,FPS-0448,HASSAN,HAS-Taluk-2,12.892232,76.149293,9000076415,ACTIVE,2022-09-11
BEN-006197,RC2024106196,Christopher Taneja,2,PHH,10,6,4,FPS-0276,BENGALURU_URBAN,BEN-Taluk-2,13.098692,77.858857,9000077412,ACTIVE,2023-09-08
BEN-006198,RC2025106197,Banjeet Kakar,3,PHH,15,9,6,FPS-0048,HASSAN,HAS-Taluk-4,13.016784,76.089395,9000078409,ACTIVE,2024-06-02
BEN-006199,RC2023106198,Chandran Tara,5,PHH,25,15,10,FPS-0308,MYSURU,MYS-Taluk-2,12.615346,76.408537,9000079406,MIGRATED,2024-05-10
BEN-006200,RC2024106199,Saksham Chada,3,PHH,15,9,6,FPS-0063,BENGALURU_URBAN,BEN-Taluk-3,12.872821,77.648641,9000080403,MIGRATED,2022-11-14
BEN-006201,RC2025106200,Yahvi Raval,5,PHH,25,14,11,FPS-0381,SHIVAMOGGA,SHI-Taluk-4,14.055596,75.563621,9000081400,ACTIVE,2022-11-06
BEN-006202,RC2023106201,Pavani Anand,3,PHH,15,9,6,FPS-0556,SHIVAMOGGA,SHI-Taluk-2,13.887615,75.574129,9000082397,ACTIVE,2024-03-18
BEN-006203,RC2024106202,Maanav Batta,4,PHH,20,11,9,FPS-0409,TUMAKURU,TUM-Taluk-3,13.621542,76.967356,9000083394,ACTIVE,2022-05-29
BEN-006204,RC2025106203,Brinda Shere,3,PHH,15,9,6,FPS-0563,BENGALURU_URBAN,BEN-Taluk-3,12.705014,77.663683,9000084391,MIGRATED,2023-10-11
BEN-006205,RC2023106204,Zaid Karan,5,AAY,35,20,15,FPS-0434,TUMAKURU,TUM-Taluk-2,13.596902,77.031912,9000085388,MIGRATED,2022-03-04
BEN-006206,RC2024106205,Kamala Walia,5,PHH,25,14,11,FPS-0081,SHIVAMOGGA,SHI-Taluk-2,14.084524,75.338231,9000086385,ACTIVE,2023-11-19
BEN-006207,RC2025106206,Chandani Rege,3,PHH,15,9,6,FPS-0036,HASSAN,HAS-Taluk-1,12.72386,76.121095,9000087382,ACTIVE,2023-02-01
BEN-006208,RC2023106207,Divya Gara,7,AAY,35,20,15,FPS-0010,MANDYA,MAN-Taluk-2,12.909003,77.008109,9000088379,ACTIVE,2024-01-10
BEN-006209,RC2024106208,Faris Agate,2,PHH,10,6,4,FPS-0240,TUMAKURU,TUM-Taluk-3,13.443467,76.874472,9000089376,ACTIVE,2022-07-17
BEN-006210,RC2025106209,Udarsh Dada,4,PHH,20,13,7,FPS-0306,SHIVAMOGGA,SHI-Taluk-3,13.844072,75.33121,9000050373,MIGRATED,2024-01-06
BEN-006211,RC2023106210,Veda Bahl,3,PHH,15,9,6,FPS-0157,BENGALURU_URBAN,BEN-Taluk-4,12.725142,77.405213,9000051370,ACTIVE,2023-01-12
BEN-006212,RC2024106211,Januja Contractor,5,PHH,25,14,11,FPS-0594,BENGALURU_URBAN,BEN-Taluk-4,12.876748,77.827516,9000052367,ACTIVE,2024-05-02
BEN-006213,RC2025106212,Sanya Bhalla,5,AAY,35,20,15,FPS-0064,MYSURU,MYS-Taluk-1,12.22812,76.729204,9000053364,ACTIVE,2023-07-03
BEN-006214,RC2023106213,Rudra Krishna,4,PHH,20,12,8,FPS-0557,BENGALURU_URBAN,BEN-Taluk-2,12.680079,77.508387,9000054361,ACTIVE,2022-04-06
BEN-006215,RC2024106214,Sneha Munshi,1,PHH,5,3,2,FPS-0436,HASSAN,HAS-Taluk-2,12.840404,76.128011,9000055358,ACTIVE,2023-12-12
BEN-006216,RC2025106215,Manbir Master,5,PHH,25,15,10,FPS-0338,BENGALURU_URBAN,BEN-Taluk-2,12.665021,77.51928,9000056355,MIGRATED,2024-02-07
BEN-006217,RC2023106216,Karan Luthra,4,PHH,20,13,7,FPS-0571,TUMAKURU,TUM-Taluk-4,13.43607,77.014278,9000057352,MIGRATED,2023-10-08
BEN-006218,RC2024106217,Urvashi Kale,3,AAY,35,21,14,FPS-0063,BENGALURU_URBAN,BEN-Taluk-3,12.942621,77.635368,9000058349,ACTIVE,2023-07-17
BEN-006219,RC2025106218,Champak Ramanathan,6,PHH,30,18,12,FPS-0116,MANDYA,MAN-Taluk-4,12.327327,76.628781,9000059346,MIGRATED,2022-11-25
BEN-006220,RC2023106219,Krisha Devan,2,PHH,10,6,4,FPS-0541,MANDYA,MAN-Taluk-3,12.443693,76.64542,9000060343,ACTIVE,2024-04-21
BEN-006221,RC2024106220,Nicholas Mitra,4,PHH,20,11,9,FPS-0508,MYSURU,MYS-Taluk-4,12.763197,76.438276,9000061340,MIGRATED,2023-09-08
BEN-006222,RC2025106221,Ronith Subramaniam,6,PHH,30,18,12,FPS-0332,BENGALURU_URBAN,BEN-Taluk-1,12.691735,77.479601,9000062337,ACTIVE,2022-04-07
BEN-006223,RC2023106222,Rudra Pau,5,AAY,35,20,15,FPS-0567,HASSAN,HAS-Taluk-3,13.208333,75.937784,9000063334,ACTIVE,2024-05-31
BEN-006224,RC2024106223,Faqid Lad,3,AAY,35,22,13,FPS-0006,SHIVAMOGGA,SHI-Taluk-4,13.883992,75.59816,9000064331,ACTIVE,2023-06-04
BEN-006225,RC2025106224,Ekanta Mistry,4,PHH,20,13,7,FPS-0073,HASSAN,HAS-Taluk-2,12.83674,75.896326,9000065328,ACTIVE,2024-01-30
BEN-006226,RC2023106225,Eshana Aurora,3,AAY,35,22,13,FPS-0134,TUMAKURU,TUM-Taluk-2,13.408296,76.881908,9000066325,MIGRATED,2024-05-27
BEN-006227,RC2024106226,Harish Apte,6,PHH,30,17,13,FPS-0211,HASSAN,HAS-Taluk-1,12.871821,76.159121,9000067322,ACTIVE,2023-12-26
BEN-006228,RC2025106227,Qushi Bakshi,4,PHH,20,12,8,FPS-0486,HASSAN,HAS-Taluk-3,12.718778,76.242506,9000068319,ACTIVE,2022-06-20
BEN-006229,RC2023106228,Manthan Koshy,2,PHH,10,6,4,FPS-0532,BENGALURU_URBAN,BEN-Taluk-4,12.895038,77.474179,9000069316,ACTIVE,2024-02-08
BEN-006230,RC2024106229,Vedant Prabhu,6,AAY,35,20,15,FPS-0038,BENGALURU_URBAN,BEN-Taluk-2,12.776413,77.567695,9000070313,ACTIVE,2022-08-24
BEN-006231,RC2025106230,Vritti Madan,3,PHH,15,9,6,FPS-0143,SHIVAMOGGA,SHI-Taluk-4,13.537276,75.731728,9000071310,ACTIVE,2022-09-12
BEN-006232,RC2023106231,Gayathri Das,4,AAY,35,23,12,FPS-0354,MANDYA,MAN-Taluk-4,12.675369,76.616803,9000072307,ACTIVE,2024-03-16
BEN-006233,RC2024106232,Zaid Bhatti,5,PHH,25,14,11,FPS-0120,MYSURU,MYS-Taluk-4,12.354686,76.433161,9000073304,ACTIVE,2024-04-13
BEN-006234,RC2025106233,Charvi Baral,3,PHH,15,9,6,FPS-0539,MYSURU,MYS-Taluk-4,12.310934,77.086918,9000074301,MIGRATED,2023-06-28
BEN-006235,RC2023106234,Yashodhara Devan,5,PHH,25,16,9,FPS-0478,TUMAKURU,TUM-Taluk-3,13.31,76.952259,9000075298,ACTIVE,2023-11-16
BEN-006236,RC2024106235,Advika Shukla,6,PHH,30,18,12,FPS-0445,MYSURU,MYS-Taluk-4,12.2861,76.355513,9000076295,ACTIVE,2023-01-30
BEN-006237,RC2025106236,Wyatt Narang,4,PHH,20,12,8,FPS-0346,TUMAKURU,TUM-Taluk-1,13.749573,76.785331,9000077292,ACTIVE,2022-04-25
BEN-006238,RC2023106237,Forum Bahl,4,PHH,20,12,8,FPS-0324,SHIVAMOGGA,SHI-Taluk-4,13.73848,76.005946,9000078289,ACTIVE,2023-01-03
BEN-006239,RC2024106238,Ekavir Dugar,4,PHH,20,13,7,FPS-0577,MYSURU,MYS-Taluk-1,12.053371,76.686193,9000079286,ACTIVE,2024-05-16
BEN-006240,RC2025106239,Lopa Sane,3,PHH,15,9,6,FPS-0374,SHIVAMOGGA,SHI-Taluk-2,13.519028,75.91196,9000080283,ACTIVE,2023-12-12
BEN-006241,RC2023106240,Pranav Joshi,5,PHH,25,16,9,FPS-0559,TUMAKURU,TUM-Taluk-1,13.668774,76.86195,9000081280,ACTIVE,2022-10-31
BEN-006242,RC2024106241,Faras Kapur,1,PHH,5,3,2,FPS-0544,BENGALURU_URBAN,BEN-Taluk-4,13.043544,77.736059,9000082277,ACTIVE,2022-11-16
BEN-006243,RC2025106242,Nidhi Mann,2,PHH,10,6,4,FPS-0068,SHIVAMOGGA,SHI-Taluk-1,13.509863,75.582002,9000083274,MIGRATED,2022-10-21
BEN-006244,RC2023106243,Timothy Savant,4,PHH,20,13,7,FPS-0166,MANDYA,MAN-Taluk-3,12.451299,76.718751,9000084271,MIGRATED,2022-08-04
BEN-006245,RC2024106244,William Natt,4,PHH,20,12,8,FPS-0208,MYSURU,MYS-Taluk-1,12.675275,76.373409,9000085268,ACTIVE,2022-01-10
BEN-006246,RC2025106245,Gunbir Nagar,2,PHH,10,6,4,FPS-0026,BENGALURU_URBAN,BEN-Taluk-1,13.254995,77.917866,9000086265,ACTIVE,2024-05-10
BEN-006247,RC2023106246,Edhitha Bhatt,2,PHH,10,6,4,FPS-0535,MANDYA,MAN-Taluk-1,12.842582,77.122742,9000087262,ACTIVE,2023-03-19
BEN-006248,RC2024106247,Udyati Grover,4,PHH,20,13,7,FPS-0162,SHIVAMOGGA,SHI-Taluk-4,13.857213,75.517464,9000088259,ACTIVE,2024-03-26
BEN-006249,RC2025106248,Zansi Kamdar,6,PHH,30,17,13,FPS-0473,HASSAN,HAS-Taluk-3,12.803356,75.989473,9000089256,ACTIVE,2023-06-23
BEN-006250,RC2023106249,Geetika Devi,4,AAY,35,22,13,FPS-0431,SHIVAMOGGA,SHI-Taluk-4,14.008894,75.276752,9000050253,ACTIVE,2023-08-08
BEN-006251,RC2024106250,Chaitaly Majumdar,3,AAY,35,21,14,FPS-0073,HASSAN,HAS-Taluk-2,12.89027,75.897476,9000051250,ACTIVE,2023-12-22
BEN-006252,RC2025106251,Panini Vora,3,PHH,15,9,6,FPS-0309,TUMAKURU,TUM-Taluk-4,13.57205,77.170817,9000052247,MIGRATED,2023-02-02
BEN-006253,RC2023106252,Nirja Tank,5,PHH,25,14,11,FPS-0375,BENGALURU_URBAN,BEN-Taluk-2,13.154273,77.473505,9000053244,ACTIVE,2023-03-30
BEN-006254,RC2024106253,Aryan Ram,3,PHH,15,9,6,FPS-0244,BENGALURU_URBAN,BEN-Taluk-2,12.748696,77.812554,9000054241,MIGRATED,2023-02-15
BEN-006255,RC2025106254,Chaitanya Wason,6,PHH,30,18,12,FPS-0547,MANDYA,MAN-Taluk-2,12.574709,76.608615,9000055238,ACTIVE,2022-06-02
BEN-006256,RC2023106255,Aarna Tiwari,1,PHH,5,3,2,FPS-0424,SHIVAMOGGA,SHI-Taluk-3,13.815204,75.752811,9000056235,ACTIVE,2022-02-08
BEN-006257,RC2024106256,Yashodhara Dubey,4,PHH,20,12,8,FPS-0317,HASSAN,HAS-Taluk-4,13.169788,75.925168,9000057232,ACTIVE,2022-01-20
BEN-006258,RC2025106257,Krishna Kamdar,3,PHH,15,9,6,FPS-0382,BENGALURU_URBAN,BEN-Taluk-1,12.640101,77.451063,9000058229,ACTIVE,2022-09-30
BEN-006259,RC2023106258,Wishi Lal,2,PHH,10,6,4,FPS-0002,MYSURU,MYS-Taluk-4,12.102025,76.471048,9000059226,MIGRATED,2022-02-03
BEN-006260,RC2024106259,Harita Chawla,6,AAY,35,23,12,FPS-0499,SHIVAMOGGA,SHI-Taluk-4,13.729151,75.923672,9000060223,ACTIVE,2024-01-23
BEN-006261,RC2025106260,Azaan Chadha,2,PHH,10,6,4,FPS-0366,MANDYA,MAN-Taluk-2,12.592802,76.586427,9000061220,ACTIVE,2023-02-19
BEN-006262,RC2023106261,Xalak Venkatesh,4,PHH,20,12,8,FPS-0190,TUMAKURU,TUM-Taluk-2,13.705608,77.004343,9000062217,ACTIVE,2022-02-26
BEN-006263,RC2024106262,Girindra Gopal,5,PHH,25,15,10,FPS-0089,MYSURU,MYS-Taluk-2,12.312682,76.921134,9000063214,MIGRATED,2024-04-09
BEN-006264,RC2025106263,Balendra Chaudhari,3,PHH,15,10,5,FPS-0500,BENGALURU_URBAN,BEN-Taluk-2,13.143242,77.670988,9000064211,MIGRATED,2024-02-09
BEN-006265,RC2023106264,Gaurang Bumb,1,PHH,5,3,2,FPS-0008,MYSURU,MYS-Taluk-1,12.497235,76.302053,9000065208,ACTIVE,2023-09-20
BEN-006266,RC2024106265,Vyanjana Gade,2,PHH,10,6,4,FPS-0265,TUMAKURU,TUM-Taluk-1,13.420194,76.884599,9000066205,ACTIVE,2022-09-20
BEN-006267,RC2025106266,Krisha Sama,5,AAY,35,22,13,FPS-0348,HASSAN,HAS-Taluk-1,12.994244,75.963932,9000067202,MIGRATED,2024-04-27
BEN-006268,RC2023106267,Yash Varghese,1,PHH,5,3,2,FPS-0421,TUMAKURU,TUM-Taluk-2,13.765296,76.963833,9000068199,ACTIVE,2022-03-03
BEN-006269,RC2024106268,Christopher Chadha,6,PHH,30,18,12,FPS-0094,BENGALURU_URBAN,BEN-Taluk-4,12.768012,77.958336,9000069196,ACTIVE,2022-06-19
BEN-006270,RC2025106269,Varsha Kulkarni,5,AAY,35,21,14,FPS-0123,HASSAN,HAS-Taluk-1,12.912104,76.084247,9000070193,MIGRATED,2022-10-10
BEN-006271,RC2023106270,Gunbir Narasimhan,4,PHH,20,11,9,FPS-0493,SHIVAMOGGA,SHI-Taluk-3,13.648425,75.770422,9000071190,ACTIVE,2023-04-27
BEN-006272,RC2024106271,Guneet Dasgupta,6,PHH,30,17,13,FPS-0277,MYSURU,MYS-Taluk-4,12.231847,76.640582,9000072187,MIGRATED,2022-03-04
BEN-006273,RC2025106272,Frado Kumer,2,PHH,10,6,4,FPS-0221,TUMAKURU,TUM-Taluk-2,13.602448,76.737496,9000073184,ACTIVE,2023-11-29
BEN-006274,RC2023106273,Jai Gopal,3,AAY,35,21,14,FPS-0332,BENGALURU_URBAN,BEN-Taluk-1,12.65051,77.457073,9000074181,ACTIVE,2024-01-29
BEN-006275,RC2024106274,Hemangini Samra,4,PHH,20,13,7,FPS-0220,MYSURU,MYS-Taluk-1,12.329046,76.529589,9000075178,ACTIVE,2023-09-29
BEN-006276,RC2025106275,Benjamin Kunda,4,PHH,20,13,7,FPS-0488,BENGALURU_URBAN,BEN-Taluk-2,12.609212,77.648232,9000076175,ACTIVE,2023-11-08
BEN-006277,RC2023106276,Yagnesh Parmar,3,PHH,15,9,6,FPS-0553,TUMAKURU,TUM-Taluk-2,13.359532,76.761612,9000077172,MIGRATED,2022-04-15
BEN-006278,RC2024106277,Benjamin Behl,4,AAY,35,22,13,FPS-0503,TUMAKURU,TUM-Taluk-1,13.190934,76.924463,9000078169,MIGRATED,2022-07-02
BEN-006279,RC2025106278,Harinakshi Gola,6,AAY,35,21,14,FPS-0044,BENGALURU_URBAN,BEN-Taluk-4,13.014472,77.943293,9000079166,ACTIVE,2023-06-11
BEN-006280,RC2023106279,Lohit Dayal,4,PHH,20,12,8,FPS-0061,HASSAN,HAS-Taluk-2,12.792739,76.255648,9000080163,ACTIVE,2023-03-12
BEN-006281,RC2024106280,Sudiksha Golla,5,PHH,25,14,11,FPS-0060,MANDYA,MAN-Taluk-3,13.039396,77.243249,9000081160,ACTIVE,2023-07-31
BEN-006282,RC2025106281,Jyoti Balakrishnan,4,PHH,20,12,8,FPS-0454,MANDYA,MAN-Taluk-3,12.416579,76.65703,9000082157,MIGRATED,2022-02-15
BEN-006283,RC2023106282,Kabir Sandal,4,PHH,20,11,9,FPS-0498,HASSAN,HAS-Taluk-3,12.770903,76.121667,9000083154,ACTIVE,2023-10-14
BEN-006284,RC2024106283,Ubika Garde,3,PHH,15,9,6,FPS-0051,BENGALURU_URBAN,BEN-Taluk-1,13.261338,77.880127,9000084151,MIGRATED,2023-01-02
BEN-006285,RC2025106284,Maya Mall,4,PHH,20,13,7,FPS-0460,MANDYA,MAN-Taluk-2,12.827935,77.175784,9000085148,MIGRATED,2024-06-11
BEN-006286,RC2023106285,Barkha Parmer,3,PHH,15,10,5,FPS-0075,BENGALURU_URBAN,BEN-Taluk-2,12.905819,77.731549,9000086145,ACTIVE,2022-04-03
BEN-006287,RC2024106286,Balendra Shah,4,PHH,20,13,7,FPS-0047,MANDYA,MAN-Taluk-1,12.266788,76.555113,9000087142,MIGRATED,2022-08-28
BEN-006288,RC2025106287,Ikshita Kamdar,2,PHH,10,6,4,FPS-0137,SHIVAMOGGA,SHI-Taluk-4,13.705595,75.535116,9000088139,ACTIVE,2023-03-03
BEN-006289,RC2023106288,Keya Ganesan,5,PHH,25,15,10,FPS-0357,BENGALURU_URBAN,BEN-Taluk-2,12.581431,77.559063,9000089136,ACTIVE,2024-01-11
BEN-006290,RC2024106289,Irya Puri,5,AAY,35,22,13,FPS-0182,BENGALURU_URBAN,BEN-Taluk-4,12.676987,77.540733,9000050133,MIGRATED,2024-04-19
BEN-006291,RC2025106290,Yatan Viswanathan,5,PHH,25,15,10,FPS-0325,BENGALURU_URBAN,BEN-Taluk-3,13.210035,77.567084,9000051130,ACTIVE,2022-11-13
BEN-006292,RC2023106291,Christopher Padmanabhan,3,PHH,15,9,6,FPS-0378,TUMAKURU,TUM-Taluk-4,13.377025,76.990095,9000052127,MIGRATED,2022-03-11
BEN-006293,RC2024106292,Jeevika Comar,4,AAY,35,21,14,FPS-0289,MYSURU,MYS-Taluk-4,12.284466,76.8827,9000053124,ACTIVE,2022-08-09
BEN-006294,RC2025106293,Turvi Raju,5,AAY,35,20,15,FPS-0161,HASSAN,HAS-Taluk-2,12.847233,76.185427,9000054121,MIGRATED,2023-12-27
BEN-006295,RC2023106294,Kamya Kaul,1,PHH,5,3,2,FPS-0012,SHIVAMOGGA,SHI-Taluk-4,13.788607,75.654,9000055118,ACTIVE,2022-11-14
BEN-006296,RC2024106295,Pahal Karan,4,PHH,20,12,8,FPS-0199,SHIVAMOGGA,SHI-Taluk-3,13.636074,75.978293,9000056115,ACTIVE,2023-02-12
BEN-006297,RC2025106296,Yachana Dutt,2,PHH,10,6,4,FPS-0420,MYSURU,MYS-Taluk-1,12.081674,76.320804,9000057112,ACTIVE,2024-01-04
BEN-006298,RC2023106297,Yauvani Ram,5,AAY,35,22,13,FPS-0414,MYSURU,MYS-Taluk-2,12.337737,76.959194,9000058109,ACTIVE,2023-04-15
BEN-006299,RC2024106298,Manbir Chaudhari,3,PHH,15,9,6,FPS-0349,SHIVAMOGGA,SHI-Taluk-2,13.870997,75.720647,9000059106,ACTIVE,2023-01-16
